k,n,p1,p2,p3,p4,p5,p6
42,89,0.00000000002286586935,0.004609932329,0.7328826740,0.2624567595,0.00005063412626,0.000000000000001203516083
43,89,0.000000000004940156546,0.002412246352,0.6616834291,0.3357850128,0.0001193118136,0.000000000000006939744182
44,89,0.000000000001021512350,0.001211185405,0.5826599376,0.4158594326,0.0002694444325,0.00000000000003828889774
45,89,0.0000000000002021594732,0.0005833580900,0.4994166419,0.4994166419,0.0005833580900,0.0000000000002021594732
46,89,0.00000000000003828889774,0.0002694444325,0.4158594326,0.5826599376,0.001211185405,0.000000000001021512350
47,89,0.000000000000006939744182,0.0001193118136,0.3357850128,0.6616834291,0.002412246352,0.000000000004940156546
48,89,0.000000000000001203516083,0.00005063412626,0.2624567595,0.7328826740,0.004609932329,0.00000000002286586935
49,89,0.0000000000000001996761659,0.00002058763804,0.1982644914,0.7932590381,0.008455882743,0.0000000001012908629
50,89,0.00000000000000003168662876,0.000008017168482,0.1445400232,0.8405599964,0.01489196283,0.0000000004293954277
51,89,0.000000000000000004808302813,0.000002988980657,0.1015554204,0.8732518987,0.02518969018,0.000000001741813687
52,89,0.0000000000000000006975000208,0.000001066438253,0.06868291924,0.8903768550,0.04093915254,0.000000006759883501
53,89,0.00000000000000000009669038196,0.0000003639708366,0.04466000439,0.8913820200,0.06395758651,0.00000002509513859
54,89,0.00000000000000000001280375314,0.0000001187699459,0.02788904506,0.8760142534,0.09609649366,0.00000008909555731
55,89,0.000000000000000000001618869299,0.00000003703631564,0.01670832376,0.8443430949,0.1389482419,0.0000003024302864
56,89,0.0000000000000000000001953386278,0.00000001103016057,0.009593293300,0.7969192912,0.1934864232,0.0000009812226061
57,89,0.00000000000000000000002248133205,0.000000003135434918,0.005273445480,0.7350133882,0.2597101213,0.000003041842148
58,89,0.000000000000000000000002466276758,0.0000000008501195984,0.002772478668,0.6608318998,0.3363866138,0.000009006793454
59,89,0.0000000000000000000000002577189321,0.0000000002196877861,0.001392634278,0.5775966194,0.4209852843,0.00002546183154
60,89,0.00000000000000000000000002563319444,0.00000000005406586935,0.0006676311287,0.4894040332,0.5098596445,0.00006869116888
61,89,0.000000000000000000000000002424620678,0.00000000001266039016,0.0003051295125,0.4008489453,0.5986691606,0.0001767645122
62,89,0.0000000000000000000000000002179038283,0.000000000002818104123,0.0001327926687,0.3164766889,0.6829568583,0.0004336601645
63,89,0.00000000000000000000000000001858746764,0.0000000000005956524373,0.00005496312409,0.2401916600,0.7587396298,0.001013747121
64,89,0.000000000000000000000000000001503208161,0.0000000000001194127903,0.00002160760451,0.1747711368,0.8229504650,0.002256790600
65,89,0.0000000000000000000000000000001151120781,0.00000000000002267661197,0.000008056924578,0.1216034110,0.8736068094,0.004781722665
66,89,0.000000000000000000000000000000008335456367,0.000000000000004073500760,0.000002845124587,0.08069994867,0.9096598450,0.009637361253
67,89,0.0000000000000000000000000000000005698838758,0.0000000000000006911169036,0.0000009499245867,0.05095008083,0.9305831742,0.01846579505
68,89,0.00000000000000000000000000000000003672516744,0.0000000000000001105584805,0.0000002993335413,0.03052414784,0.9358564759,0.03361907694
69,89,0.000000000000000000000000000000000002226662777,0.00000000000000001664461794,0.00000008884820299,0.01730715719,0.9245610151,0.05813173882
70,89,0.0000000000000000000000000000000000001267537980,0.000000000000000002353377987,0.00000002478744784,0.009261968380,0.8953043912,0.09543361559
71,89,0.000000000000000000000000000000000000006758999220,0.0000000000000000003117722790,0.000000006484374934,0.004664699330,0.8466132832,0.1487220110
72,89,0.0000000000000000000000000000000000000003367423819,0.00000000000000000003859968432,0.000000001586369509,0.002204184236,0.7777724291,0.2200233851
73,89,0.00000000000000000000000000000000000000001562953999,0.000000000000000000004453109977,0.0000000003618681532,0.0009739254652,0.6898759714,0.3091501027
74,89,0.0000000000000000000000000000000000000000006735994080,0.0000000000000000000004771389926,0.00000000007671030316,0.0004009279441,0.5866712843,0.4129277877
75,89,0.00000000000000000000000000000000000000000002685603152,0.00000000000000000000004730429155,0.00000000001505455179,0.0001531451706,0.4747269753,0.5251198795
76,89,0.0000000000000000000000000000000000000000000009862964578,0.000000000000000000000004320821441,0.000000000002723401519,0.00005403204885,0.3626339967,0.6373119713
77,89,0.00000000000000000000000000000000000000000000003320095565,0.0000000000000000000000003618176159,0.0000000000004518738370,0.00001751668594,0.2593356906,0.7406467927
78,89,0.000000000000000000000000000000000000000000000001018510117,0.00000000000000000000000002761599426,0.00000000000006836916336,0.000005186822757,0.1721173271,0.8278774861
79,89,0.00000000000000000000000000000000000000000000000002828102411,0.000000000000000000000000001908177209,0.000000000000009368444340,0.000001393018641,0.1050205875,0.8949780195
80,89,0.0000000000000000000000000000000000000000000000000007050240435,0.0000000000000000000000000001183924775,0.000000000000001153154351,0.0000003365162211,0.05830608279,0.9416935807
81,89,0.00000000000000000000000000000000000000000000000000001562404189,0.000000000000000000000000000006530931773,0.0000000000000001262431019,0.00000007239061510,0.02910912115,0.9708908065
82,89,0.0000000000000000000000000000000000000000000000000000003040418552,0.0000000000000000000000000000003164014557,0.00000000000000001214185204,0.00000001369603586,0.01288849887,0.9871114874
83,89,0.000000000000000000000000000000000000000000000000000000005115025218,0.00000000000000000000000000000001325363535,0.000000000000000001010022790,0.000000002243435022,0.004975983017,0.9950240147
84,89,0.00000000000000000000000000000000000000000000000000000000007288591738,0.0000000000000000000000000000000004702935241,0.00000000000000000007119381650,0.0000000003116710247,0.001639377048,0.9983606226
85,89,0.0000000000000000000000000000000000000000000000000000000000008553559443,0.00000000000000000000000000000000001374560195,0.000000000000000000004134604131,0.00000000003570473927,0.0004477316458,0.9995522683
86,89,0.000000000000000000000000000000000000000000000000000000000000007937574502,0.0000000000000000000000000000000000003177218808,0.0000000000000000000001899445793,0.000000000003238117446,0.00009724765514,0.9999027523
87,89,0.00000000000000000000000000000000000000000000000000000000000000005461292237,0.000000000000000000000000000000000000005445600183,0.000000000000000000000006472042058,0.0000000000002179665784,0.00001573974581,0.9999842603
88,89,0.0000000000000000000000000000000000000000000000000000000000000000002476700972,0.00000000000000000000000000000000000000006152637964,0.0000000000000000000000001454028421,0.000000000000009680311681,0.000001686657681,0.9999983133
89,89,0.0000000000000000000000000000000000000000000000000000000000000000000005553141193,0.0000000000000000000000000000000000000000003437227913,0.000000000000000000000000001615587134,0.0000000000000002127541029,0.00000008971583442,0.9999999103
1,90,0.9999999252,0.00000007476319539,0.0000000000000001418360686,0.0000000000000000000000000008077935669,0.0000000000000000000000000000000000000000001145742638,0.00000000000000000000000000000000000000000000000000000000000000000000009255235321
2,90,0.9999985795,0.000001420500709,0.000000000000006524459155,0.00000000000000000000000007350921459,0.00000000000000000000000000000000000000002073794174,0.00000000000000000000000000000000000000000000000000000000000000000004174111130
3,90,0.9999866024,0.00001339756449,0.0000000000001485378228,0.000000000000000000000003308722450,0.000000000000000000000000000000000000001856217647,0.000000000000000000000000000000000000000000000000000000000000000009308545476
4,90,0.9999163370,0.00008366300409,0.000000000002231400490,0.00000000000000000000009820831070,0.0000000000000000000000000000000000001095376937,0.000000000000000000000000000000000000000000000000000000000000001368439852
5,90,0.9996106823,0.0003893176528,0.00000000002488253199,0.000000000000000000002162274355,0.000000000000000000000000000000000004793681902,0.0000000000000000000000000000000000000000000000000000000000001491739695
6,90,0.9985592303,0.001440769527,0.0000000002196822629,0.00000000000000000003766421032,0.0000000000000000000000000000000001659282427,0.00000000000000000000000000000000000000000000000000000000001286044952
7,90,0.9955801161,0.004419882344,0.000000001599513690,0.0000000000000000005406083031,0.000000000000000000000000000000004731407465,0.0000000000000000000000000000000000000000000000000000000009132424675
8,90,0.9884302420,0.01156974814,0.000000009878502249,0.000000000000000006575937417,0.0000000000000000000000000000001143029088,0.00000000000000000000000000000000000000000000000000000005493616354
9,90,0.9735942533,0.02640569389,0.00000005282575537,0.00000000000000006919247697,0.000000000000000000000000000002387911561,0.000000000000000000000000000000000000000000000000000002857375194
10,90,0.9465597850,0.05343996654,0.0000002484743526,0.0000000000000006396987262,0.00000000000000000000000000004381811367,0.0000000000000000000000000000000000000000000000000001305240422
11,90,0.9027639464,0.09723501280,0.000001040851169,0.000000000000005260799345,0.0000000000000000000000000007149873879,0.000000000000000000000000000000000000000000000000005301024054
12,90,0.8390609083,0.1609351694,0.000003922221395,0.00000000000003886880385,0.00000000000000000000000001047744956,0.0000000000000000000000000000000000000000000000001933192063
13,90,0.7551852416,0.2448013517,0.00001340673161,0.0000000000002601215002,0.0000000000000000000000001390165348,0.000000000000000000000000000000000000000000000006382251039
14,90,0.6545344415,0.3454236982,0.00004186026159,0.000000000001587637678,0.000000000000000000000001681485558,0.0000000000000000000000000000000000000000000001920502060
15,90,0.5438185615,0.4560613311,0.0001201074654,0.000000000008888976656,0.00000000000000000000001864864481,0.000000000000000000000000000000000000000000005297918968
16,90,0.4316264696,0.5680551966,0.0003183336965,0.00000000004588242748,0.0000000000000000000001905825252,0.0000000000000000000000000000000000000000001346465943
17,90,0.3264463836,0.6727706899,0.0007829263390,0.0000000002192892282,0.000000000000000000001802462654,0.000000000000000000000000000000000000000003166256172
18,90,0.2348778380,0.7633280628,0.001794098183,0.0000000009741188314,0.00000000000000000001583530142,0.00000000000000000000000000000000000000006914834697
19,90,0.1606055733,0.8355498942,0.003844528449,0.000000004035372222,0.0000000000000000001296572159,0.000000000000000000000000000000000000001407118522
20,90,0.1043150148,0.8879554211,0.007729548414,0.00000001563591139,0.0000000000000000009923075150,0.00000000000000000000000000000000000002675813236
21,90,0.06434871828,0.9210257866,0.01462543826,0.00000005681782541,0.000000000000000007117124639,0.0000000000000000000000000000000000004767386279
22,90,0.03770452059,0.9361767660,0.02611851937,0.0000001940908722,0.00000000000000004794923880,0.000000000000000000000000000000000007976413554
23,90,0.02099134203,0.9348664884,0.04414154493,0.0000006246290641,0.0000000000000003040779549,0.0000000000000000000000000000000001255849522
24,90,0.01110876689,0.9181056937,0.07078364192,0.000001897524587,0.000000000000001818578189,0.000000000000000000000000000000001864145958
25,90,0.005590995763,0.8864337610,0.1079697922,0.000005451024585,0.00000000000001027453783,0.00000000000000000000000000000002613155999
26,90,0.002677612611,0.8402567351,0.1570508200,0.00001483226456,0.00000000000005492200474,0.0000000000000000000000000000003464614253
27,90,0.001220921034,0.7803504154,0.2183903782,0.00003828536438,0.0000000000002781593393,0.000000000000000000000000000004350584741
28,90,0.0005303413239,0.7083144633,0.2910613175,0.00009387789675,0.000000000001336469666,0.00000000000000000000000000005180686108
29,90,0.0002195804543,0.6268078758,0.3727535827,0.0002189610922,0.000000000006098866136,0.0000000000000000000000000005856899699
30,90,0.00008670339277,0.5394808288,0.4599460875,0.0004863803275,0.00000000002646221656,0.000000000000000000000000006292716305
31,90,0.00003266672110,0.4506172759,0.5483199245,0.001030132731,0.0000000001092731749,0.00000000000000000000000006431415071
32,90,0.00001174929980,0.3645889132,0.6333167805,0.002082556578,0.0000000004298317235,0.0000000000000000000000006258119031
33,90,0.000004036000699,0.2852699463,0.7107030536,0.004022962455,0.000000001611891371,0.000000000000000000000005802119307
34,90,0.000001324659196,0.2155613327,0.7770039662,0.007433370706,0.000000005767010134,0.00000000000000000000005129088135
35,90,0.0000004155623396,0.1571277488,0.8297210031,0.01315081287,0.00000001969887893,0.0000000000000000000004325937396
36,90,0.0000001246513455,0.1103804453,0.8673206678,0.02229869803,0.00000006428085906,0.000000000000000000003483016606
37,90,0.00000003576187505,0.07467056623,0.8890546319,0.03627456559,0.0000002005035761,0.00000000000000000002678485794
38,90,0.000000009815759350,0.04861196692,0.8947158462,0.05667157890,0.0000005981266422,0.0000000000000000001968253218
39,90,0.000000002578158656,0.03043951180,0.8844392881,0.08511949024,0.000001707285721,0.000000000000000001382633819
40,90,0.0000000006481318042,0.01832453883,0.8586222357,0.1230485598,0.000004665043265,0.000000000000000009288023804
41,90,0.0000000001559749570,0.01060124283,0.8179821973,0.1714043524,0.00001220732500,0.00000000000000005968488496
42,90,0.00000000003593670161,0.005891915814,0.7637118478,0.2303656332,0.00003060313412,0.0000000000000003669828188
